SAPNo;Cena w TD;Waluta
2500736;15242,80;PLN
2500737;15622,13;PLN
2501010;157,14;PLN
2501058;29,95;PLN
2501390;29,95;PLN
2501391;29,95;PLN
2501392;29,95;PLN
2501394;30,53;PLN
2501396;29,95;PLN
2501535;3351,53;PLN
2501607;6914,08;PLN
2501914;137,01;PLN
2502349;953,86;PLN
2503647;294,59;PLN
2504032;453,94;PLN
2504130;286,93;PLN
2504427;40,54;PLN
2504673;37328,81;PLN
2504674;34597,68;PLN
2504763;156,23;PLN
2504827;141,18;PLN
2504892;62,18;PLN
2504893;76,31;PLN
2504894;62,18;PLN
2504895;62,18;PLN
2504896;62,18;PLN
2504900;2133,57;PLN
2504901;991,48;PLN
2504903;1905,86;PLN
2505659;1575,04;PLN
2506629;1154,72;PLN
2507128;27995,99;PLN
2508317;30605,37;PLN
2508318;220,58;PLN
2508319;279,25;PLN
2508910;352,73;PLN
2508911;194,57;PLN
2511115;47,50;PLN
2511808;468,18;PLN
2511809;28,36;PLN
2512008;1725,87;PLN
2512009;639,39;PLN
2512524;1030,14;PLN
2512897;636,03;PLN
2512898;522,31;PLN
2512953;517,00;PLN
2513243;1196,47;PLN
2513244;812,11;PLN
2514094;147,81;PLN
2514278;491,61;PLN
2515611;1191,76;PLN
2516038;7377,79;PLN
2516336;82,02;PLN
2516338;114,06;PLN
2516994;100,78;PLN
2517833;625,27;PLN
2517908;13361,85;PLN
2518033;739,15;PLN
2518649;360,66;PLN
2518730;4614,79;PLN
2519906;846,93;PLN
2521623;846,93;PLN
2521624;854,64;PLN
2521625;667,39;PLN
2522870;1298,82;PLN
2525316;818,10;PLN
2525317;830,13;PLN
2525732;15620,59;PLN
2526503;472,17;PLN
2527113;18,18;PLN
2527286;700,74;PLN
2527287;721,45;PLN
2527288;700,74;PLN
2527289;673,41;PLN
2527290;799,31;PLN
2527321;799,31;PLN
2527323;796,00;PLN
2528030;58535,09;PLN
2528390;387,76;PLN
2528557;287,63;PLN
2528995;13233,00;PLN
2528996;13633,71;PLN
2528997;15731,53;PLN
2528998;17572,75;PLN
2529158;334,83;PLN
2529965;7867,07;PLN
2530391;406,89;PLN
2530582;1323,43;PLN
2530583;216,86;PLN
2530585;358,69;PLN
2530586;437,99;PLN
2530587;1007,48;PLN
2532678;248,33;PLN
2532679;312,14;PLN
2532680;307,99;PLN
2532681;309,63;PLN
2532682;307,99;PLN
2533869;171,23;PLN
2533908;147,14;PLN
2534023;294,92;PLN
2534024;296,82;PLN
2534160;261,90;PLN
2534176;1439,80;PLN
2534185;233,16;PLN
2534188;233,16;PLN
2537372;334,49;PLN
2538375;106,25;PLN
2538376;106,05;PLN
2544037;1039,42;PLN
2544316;76,23;PLN
2545393;103,65;PLN
2545606;260,25;PLN
2545607;379,83;PLN
2545608;414,90;PLN
2546019;29984,94;PLN
2546864;54,02;PLN
2546865;54,91;PLN
2547138;9107,25;PLN
2547171;874,97;PLN
2547697;24345,49;PLN
2547705;217,19;PLN
2548230;2508,07;PLN
2548558;155,90;PLN
2549094;2745,52;PLN
2550074;386,72;PLN
2550075;566,91;PLN
2550460;363,39;PLN
2550461;535,21;PLN
2550462;643,68;PLN
2550463;434,91;PLN
2550464;322,62;PLN
2550633;35,06;PLN
2550635;35,06;PLN
2550637;35,06;PLN
2550639;70,31;PLN
2550640;70,31;PLN
2554338;2983,04;PLN
2555719;2202,39;PLN
2555720;3143,16;PLN
2555721;3986,51;PLN
2555722;5049,53;PLN
2555723;5049,53;PLN
2555724;5870,17;PLN
2555988;230,85;PLN
2556603;31,58;PLN
2557371;12115,07;PLN
2557373;330,21;PLN
2558112;860,85;PLN
2558889;438,72;PLN
2559378;656,09;PLN
2559381;1289,45;PLN
2559382;617,68;PLN
2559384;791,66;PLN
2559457;162,88;PLN
2559568;1158,37;PLN
2559897;155,91;PLN
2559903;238,23;PLN
2559938;317,74;PLN
2560208;176,75;PLN
2560209;83,01;PLN
2560795;205,54;PLN
2560799;455,63;PLN
2560870;1196,14;PLN
2560871;1192,28;PLN
2560872;1187,62;PLN
2560873;858,53;PLN
2560879;308,12;PLN
2560880;304,90;PLN
2560881;304,90;PLN
2560882;305,88;PLN
2560887;205,70;PLN
2560888;205,70;PLN
2560889;205,89;PLN
2560890;205,54;PLN
2560891;487,03;PLN
2560892;486,68;PLN
2560893;486,68;PLN
2560894;486,68;PLN
2560895;488,34;PLN
2560917;5082,73;PLN
2560928;42,42;PLN
2560932;89,09;PLN
2560935;57,60;PLN
2561011;99,11;PLN
2561249;82,51;PLN
2561998;2186,89;PLN
2562067;837,28;PLN
2562632;2358,55;PLN
2562633;4927,24;PLN
2562635;2653,74;PLN
2563841;48,62;PLN
2565317;152,65;PLN
2565811;89,49;PLN
2565814;124,97;PLN
2565815;569,90;PLN
2565816;1138,54;PLN
2565817;5727,07;PLN
2565818;447,42;PLN
2565819;876,95;PLN
2565820;4259,51;PLN
2565821;523,51;PLN
2565822;2554,53;PLN
2565823;404,73;PLN
2565824;1977,63;PLN
2565893;248,65;PLN
2566725;1130,56;PLN
2566732;1808,88;PLN
2566745;1603,33;PLN
2566752;2384,43;PLN
2566820;230,32;PLN
2566821;230,90;PLN
2566837;185,69;PLN
2566949;1161,68;PLN
2567098;147,44;PLN
2568106;16757,90;PLN
2568160;286,23;PLN
2568164;286,09;PLN
2568166;286,09;PLN
2570643;606,90;PLN
2570887;69,58;PLN
2571048;164,62;PLN
2571236;96,45;PLN
2571237;113,55;PLN
2571238;298,70;PLN
2571239;298,70;PLN
2571498;51716,75;PLN
2572086;157,12;PLN
2573197;1219,73;PLN
2573945;26375,06;PLN
2573949;2130,85;PLN
2574000;39,98;PLN
2574002;39,98;PLN
2574003;54,93;PLN
2574004;53,90;PLN
2574005;54,29;PLN
2574006;53,35;PLN
2574007;53,90;PLN
2574008;54,29;PLN
2574009;49,35;PLN
2574010;48,60;PLN
2574011;39,98;PLN
2574012;39,98;PLN
2574013;39,69;PLN
2574014;151,11;PLN
2574015;150,37;PLN
2574017;55,52;PLN
2574018;55,75;PLN
2574019;54,65;PLN
2574020;55,04;PLN
2574021;55,04;PLN
2574022;54,09;PLN
2574023;55,04;PLN
2574024;47,06;PLN
2574025;47,06;PLN
2574026;47,06;PLN
2574027;47,06;PLN
2574028;47,06;PLN
2574029;47,06;PLN
2574030;47,06;PLN
2574031;47,06;PLN
2574032;329,00;PLN
2574033;40,09;PLN
2574034;40,80;PLN
2574035;40,80;PLN
2574036;40,09;PLN
2574037;40,09;PLN
2574038;40,09;PLN
2574039;40,09;PLN
2574040;40,13;PLN
2574041;44,06;PLN
2574042;40,80;PLN
2574043;207,32;PLN
2574044;207,32;PLN
2574045;55,00;PLN
2574590;9278,93;PLN
2574639;50800,35;PLN
2575221;10521,99;PLN
2575222;11290,31;PLN
2575223;11213,58;PLN
2575225;14408,34;PLN
2575744;1885,80;PLN
2575745;671,77;PLN
2576500;117,16;PLN
2576501;180,17;PLN
2576654;754,08;PLN
2577837;706,02;PLN
2579235;629,92;PLN
2579236;1585,26;PLN
2579237;1585,26;PLN
2579238;1585,26;PLN
2579658;69,45;PLN
2579659;44,70;PLN
2579720;44,70;PLN
2579721;44,43;PLN
2579723;61,47;PLN
2579724;61,47;PLN
2579726;61,47;PLN
2579727;93,64;PLN
2580123;742,36;PLN
2580124;818,32;PLN
2580132;295,40;PLN
2580133;422,54;PLN
2580135;670,76;PLN
2580175;130,06;PLN
2580176;101,21;PLN
2580177;102,44;PLN
2580178;100,67;PLN
2580179;211,51;PLN
2580190;234,83;PLN
2580191;232,01;PLN
2580192;234,83;PLN
2580238;13618,26;PLN
2580245;229,44;PLN
2580246;229,44;PLN
2580376;17254,88;PLN
2580377;19898,95;PLN
2580378;20807,42;PLN
2580379;3013,54;PLN
2580393;3157,91;PLN
2580464;6312,26;PLN
2580498;88,97;PLN
2580896;2440,96;PLN
2580904;449,06;PLN
2580966;2041,76;PLN
2581434;3679,43;PLN
2581973;16477,92;PLN
2581974;19394,34;PLN
2581975;4489,93;PLN
2582201;17480,91;PLN
2582203;2311,42;PLN
2582204;8867,80;PLN
2582205;2223,08;PLN
2582206;323,90;PLN
2582207;326,55;PLN
2583024;964,83;PLN
2583026;614,00;PLN
2583028;868,00;PLN
2583030;791,00;PLN
2583032;875,00;PLN
2583033;1235,00;PLN
2583034;1127,00;PLN
2583035;1313,88;PLN
2583036;1770,00;PLN
2583037;1715,00;PLN
2583791;662,71;PLN
2583794;662,71;PLN
2583795;662,71;PLN
2583800;849,77;PLN
2583802;849,77;PLN
2583803;861,64;PLN
2583805;598,17;PLN
2583807;903,84;PLN
2585066;2983,68;PLN
2585067;2762,40;PLN
2591368;405,49;PLN
2591369;112,73;PLN
2591370;697,29;PLN
2591371;355,65;PLN
2591372;355,65;PLN
2591373;355,65;PLN
2591374;343,84;PLN
2591375;738,60;PLN
2591376;738,60;PLN
2591377;738,60;PLN
2591378;567,79;PLN
2591379;902,83;PLN
2593502;794,36;PLN
2593503;900,41;PLN
2593504;5365,22;PLN
2593556;574,73;PLN
2593753;1041,38;PLN
2593754;4169,80;PLN
2593755;1821,55;PLN
2593756;5065,56;PLN
2593758;1108,97;PLN
2593778;131,85;PLN
2593873;363,04;PLN
2593895;264,24;PLN
2594080;91,47;PLN
2594152;8961,05;PLN
2594153;11984,05;PLN
2594214;312,55;PLN
2595860;4625,25;PLN
2596061;2029,84;PLN
2596246;55,41;PLN
2596353;1284,74;PLN
2596387;4899,59;PLN
2596565;2077,13;PLN
2597053;141,18;PLN
2597055;357,61;PLN
2597056;431,03;PLN
2597057;478,85;PLN
2597086;431,66;PLN
2597197;694,21;PLN
2597198;1126,85;PLN
2597199;482,98;PLN
2597380;588,79;PLN
2597381;1080,90;PLN
2597388;138,54;PLN
2597389;138,08;PLN
2597933;320,21;PLN
2598617;281,87;PLN
2599464;58,59;PLN
2600476;1551,94;PLN
2600493;727,88;PLN
2602052;955,19;PLN
2602058;228,60;PLN
2602213;228,60;PLN
2602214;1402,29;PLN
2602215;925,71;PLN
2602221;388,76;PLN
2602222;1182,47;PLN
2602223;222,04;PLN
2602224;143,11;PLN
2602225;147,28;PLN
2602227;798,65;PLN
2602228;1835,72;PLN
2602229;1203,17;PLN
2602230;1889,96;PLN
2602231;231,64;PLN
2602232;498,72;PLN
2602233;320,37;PLN
2602238;930,87;PLN
2602241;532,27;PLN
2602242;1508,86;PLN
2602243;798,61;PLN
2602244;1214,14;PLN
2602246;175,17;PLN
2602247;175,17;PLN
2602248;175,17;PLN
2602249;174,21;PLN
2602250;247,73;PLN
2602251;252,63;PLN
2602252;541,20;PLN
2602829;260,21;PLN
2602830;638,96;PLN
2605884;4016,96;PLN
2605889;587,00;PLN
2605898;811,83;PLN
2605900;72,37;PLN
2606775;978,03;PLN
2606778;2097,43;PLN
2607454;532,27;PLN
2607455;1174,87;PLN
2607456;798,65;PLN
2607457;1491,11;PLN
2607458;1835,72;PLN
2607459;789,15;PLN
2607460;1214,14;PLN
2607461;1835,72;PLN
2607462;494,49;PLN
2607463;379,61;PLN
2607464;1168,64;PLN
2607465;494,49;PLN
2607466;494,49;PLN
2607467;514,40;PLN
2607468;526,93;PLN
2607469;514,40;PLN
2607470;514,40;PLN
2607602;120,17;PLN
2607915;1903,77;PLN
2607916;888,96;PLN
2607917;1258,97;PLN
2607918;2100,38;PLN
2607919;243,83;PLN
2607940;1237,89;PLN
2607943;2123,67;PLN
2607945;477,90;PLN
2607946;637,80;PLN
2607948;701,22;PLN
2608656;755,98;PLN
2609517;14876,25;PLN
2609662;66,12;PLN
2610496;333,28;PLN
2610812;232,37;PLN
2610819;260,21;PLN
2611090;75,43;PLN
2611091;142,93;PLN
2611094;75,43;PLN
2611135;1326,54;PLN
2611148;77,42;PLN
2611149;140,62;PLN
2611151;140,16;PLN
2611152;222,27;PLN
2611153;128,31;PLN
2611154;217,57;PLN
2611157;153,97;PLN
2611158;280,31;PLN
2611159;153,97;PLN
2611160;280,31;PLN
2611161;444,55;PLN
2611162;256,62;PLN
2611163;435,14;PLN
2611231;7115,01;PLN
2611232;562,48;PLN
2611233;493,10;PLN
2611330;4992,23;PLN
2611394;1801,17;PLN
2611395;1979,22;PLN
2611512;2811,40;PLN
2611514;291,05;PLN
2612084;9595,63;PLN
2613240;1141,50;PLN
2613242;2574,28;PLN
2613359;4555,28;PLN
2613510;5440,36;PLN
2613512;1276,59;PLN
2613513;1927,47;PLN
2614057;103,93;PLN
2614059;8082,63;PLN
2614115;115,62;PLN
2614943;330,56;PLN
2615451;1196,25;PLN
2615457;398,75;PLN
2615755;1495,61;PLN
2615797;2426,66;PLN
2615838;1062,08;PLN
2615868;1288,26;PLN
2615870;2161,44;PLN
2615885;1288,26;PLN
2616012;103,93;PLN
2616132;236,92;PLN
2617053;4390,22;PLN
2632223;25742,65;PLN
2634087;797,51;PLN
2634103;333,55;PLN
2634111;77,42;PLN
2638564;1247,87;PLN
2638565;793,85;PLN
2638575;2831,53;PLN
2641396;1908,66;PLN
2641397;649,55;PLN
2641398;1621,46;PLN
2641399;267,94;PLN
2641400;399,64;PLN
2641708;1184,79;PLN
2642120;1596,79;PLN
2642145;2149,43;PLN
2642518;212,75;PLN
2643146;339,99;PLN
2643147;236,04;PLN
2643148;339,99;PLN
2643149;339,99;PLN
2643154;392,22;PLN
2643155;352,73;PLN
2643156;383,68;PLN
2643157;392,22;PLN
2643162;420,84;PLN
2643163;506,15;PLN
2643164;420,84;PLN
2643165;420,84;PLN
2643299;18,21;PLN
2643560;21,84;PLN
2643561;960,19;PLN
2643691;55816,45;PLN
2643953;267,92;PLN
2644357;157,50;PLN
2644457;741,19;PLN
2645744;1826,55;PLN
2645870;2543,94;PLN
2645871;3030,65;PLN
2646117;42926,59;PLN
2647648;113,16;PLN
2648619;690,42;PLN
2648620;1065,89;PLN
2648621;2831,68;PLN
2648622;524,54;PLN
2648623;167,62;PLN
2648624;95,13;PLN
2648625;139,10;PLN
2649455;199,01;PLN
2649456;275,52;PLN
2649665;60,36;PLN
2650457;422,13;PLN
2650462;490,73;PLN
2650463;652,36;PLN
2650464;664,66;PLN
2650465;664,43;PLN
2650466;664,48;PLN
2650503;24,37;PLN
2650505;9,11;PLN
2650508;7,91;PLN
2650510;187,81;PLN
2650512;240,56;PLN
2650514;214,06;PLN
2650515;217,83;PLN
2650518;214,06;PLN
2651805;3462,84;PLN
2651850;1716,74;PLN
2652277;18721,12;PLN
2652317;195,04;PLN
2652470;4269,01;PLN
2652503;890,21;PLN
2652621;178,19;PLN
2652650;2143,75;PLN
2652902;250,54;PLN
2652904;317,16;PLN
2652905;2079,37;PLN
2652906;2061,23;PLN
2652907;159,03;PLN
2652908;160,55;PLN
2652910;637,49;PLN
2652911;157,42;PLN
2652970;3134,88;PLN
2653352;720,17;PLN
2653961;1078,29;PLN
2653962;910,75;PLN
2654006;7157,94;PLN
2654007;5537,69;PLN
2654625;182,54;PLN
2655750;788,92;PLN
2655792;788,92;PLN
2655793;788,92;PLN
2656276;840,99;PLN
2656279;1255,80;PLN
2659097;136,42;PLN
2659100;132,49;PLN
2659272;186,67;PLN
2659456;701,13;PLN
2659485;4441,47;PLN
2659486;212,65;PLN
2659973;115,09;PLN
2660091;394,41;PLN
2660093;365,18;PLN
2660094;394,41;PLN
2660095;406,06;PLN
2660096;339,99;PLN
2660097;236,04;PLN
2660098;339,99;PLN
2660099;339,99;PLN
2660100;425,82;PLN
2660101;497,44;PLN
2660102;428,12;PLN
2660103;433,27;PLN
2661178;230,40;PLN
2661322;2328,65;PLN
2661367;2328,65;PLN
2662278;69,77;PLN
2663149;18,69;PLN
2663539;253,08;PLN
2663540;253,02;PLN
2663541;253,02;PLN
2663542;253,02;PLN
2663543;384,64;PLN
2663544;384,64;PLN
2663545;382,44;PLN
2663546;389,64;PLN
2663630;131,34;PLN
2663961;73,80;PLN
2663963;187,76;PLN
2663974;321,30;PLN
2664184;547,12;PLN
2664944;88,23;PLN
2664945;93,80;PLN
2665035;4104,80;PLN
2665037;6147,45;PLN
2667055;153,83;PLN
2667068;2080,57;PLN
2667069;700,44;PLN
2667070;700,44;PLN
2667113;2132,45;PLN
2667147;75,13;PLN
2667148;184,73;PLN
2667149;235,38;PLN
2667450;6522,94;PLN
2667451;9637,60;PLN
2667452;15309,54;PLN
2667813;1007,86;PLN
2667815;511,23;PLN
2667859;122,56;PLN
2667863;167,97;PLN
2667880;107,16;PLN
2667884;130,22;PLN
2667987;839,41;PLN
2668001;285,76;PLN
2668609;2092,74;PLN
2668995;827,35;PLN
2669349;1835,91;PLN
2669828;1522,10;PLN
2673809;53430,28;PLN
2675063;937,19;PLN
2675740;184,28;PLN
2675927;2192,54;PLN
2675975;322,77;PLN
2676004;86,92;PLN
2677124;9279,94;PLN
2677153;5197,76;PLN
2677154;1164,92;PLN
2677186;11385,92;PLN
2677187;13545,61;PLN
2677188;52993,69;PLN
2677189;19539,54;PLN
2677190;24050,04;PLN
2677208;4138,27;PLN
2677209;1396,76;PLN
2677210;1344,98;PLN
2677551;22855,55;PLN
2677552;23639,99;PLN
2677554;27187,78;PLN
2677555;13106,41;PLN
2677556;15278,63;PLN
2677557;45917,25;PLN
2677558;25048,41;PLN
2677559;29942,40;PLN
2677560;43835,77;PLN
2677563;22940,34;PLN
2678269;728,37;PLN
2678437;207,89;PLN
2678441;193,01;PLN
2679287;76,19;PLN
2680228;6001,06;PLN
2680229;2538,98;PLN
2680784;770,65;PLN
2680791;909,37;PLN
2680792;909,37;PLN
2680793;898,45;PLN
2680794;909,37;PLN
2680795;909,37;PLN
2680796;883,18;PLN
2680797;909,37;PLN
2680798;909,37;PLN
2680799;2589,67;PLN
2680800;2589,67;PLN
2680801;2669,76;PLN
2680803;2589,67;PLN
2680804;2669,76;PLN
2680805;2589,67;PLN
2680806;2669,76;PLN
2680807;2669,76;PLN
2680817;779,51;PLN
2680973;321,75;PLN
2682028;4617,78;PLN
2682353;36949,29;PLN
2682376;1899,26;PLN
2682693;274,31;PLN
2682715;644,32;PLN
2682759;210,31;PLN
2682770;7478,23;PLN
2682892;154,80;PLN
2683055;2520,47;PLN
2683164;85,76;PLN
2683308;606,94;PLN
2683309;385,21;PLN
2683879;151,29;PLN
2683880;152,43;PLN
2684225;1635,72;PLN
2685051;4956,12;PLN
2685319;24790,67;PLN
2685539;946,03;PLN
2689921;117544,12;PLN
2690459;1404,86;PLN
2690460;1254,51;PLN
2690468;834,51;PLN
2690475;741,94;PLN
2690511;357,61;PLN
2690927;180,81;PLN
2691165;1756,84;PLN
2691583;1286,60;PLN
2691606;1949,77;PLN
2691607;1143,36;PLN
2691608;2597,64;PLN
2691609;1474,00;PLN
2692197;32523,88;PLN
2692247;12111,65;PLN
2692290;663,51;PLN
2692491;60,36;PLN
2692973;162,86;PLN
2694376;155,82;PLN
2694905;631,09;PLN
2700732;1516,73;PLN
2700962;5050,99;PLN
2700963;154,80;PLN
2703292;6260,85;PLN
2703507;1183,20;PLN
2706294;3732,33;PLN
2706300;934,67;PLN
2706351;4408,52;PLN
2707296;6209,16;PLN
2707297;1383,09;PLN
2707298;3495,65;PLN
2707299;2758,73;PLN
2707382;212,67;PLN
2707384;212,14;PLN
2707385;212,14;PLN
2707386;212,14;PLN
2707387;299,75;PLN
2707388;299,75;PLN
2707389;299,75;PLN
2707390;58,49;PLN
2707391;321,91;PLN
2707392;304,87;PLN
2707609;463,47;PLN
2707844;3008,53;PLN
2708582;169,66;PLN
2708583;219,32;PLN
2708987;1635,54;PLN
2710274;662,81;PLN
2710282;1207,77;PLN
2710283;719,94;PLN
2710841;3937,76;PLN
2710843;1514,18;PLN
2711001;3245,38;PLN
2711217;2303,92;PLN
2712794;2466,76;PLN
2712995;5440,83;PLN
2712996;7068,91;PLN
2713355;1398,56;PLN
2713358;1796,08;PLN
2713359;1676,13;PLN
2713360;764,00;PLN
2713371;1291,42;PLN
2714598;494,34;PLN
2714601;325,33;PLN
2714621;331,54;PLN
2714708;133,31;PLN
2714867;103377,36;PLN
2716323;247,67;PLN
2716324;256,50;PLN
2716657;889,51;PLN
2716839;253,92;PLN
2716841;360,42;PLN
2716878;280,67;PLN
2717074;412,84;PLN
2717117;2455,48;PLN
2718852;152,43;PLN
2718861;129,20;PLN
2718876;91,91;PLN
2718877;141,80;PLN
2718978;2892,19;PLN
2718997;414,19;PLN
2719143;2735,98;PLN
2719656;26724,60;PLN
2721284;3215,92;PLN
2721285;3745,40;PLN
2721303;764,60;PLN
2721304;328,11;PLN
2721305;624,18;PLN
2721306;220,80;PLN
2721372;468,30;PLN
2721375;260,67;PLN
2723154;205,55;PLN
2729762;530,54;PLN
2731573;3978,41;PLN
2736312;822,03;PLN
2736560;531,67;PLN
2736561;482,33;PLN
2738370;241,15;PLN
2738371;796,45;PLN
2738866;850,76;PLN
2738867;511,23;PLN
2739010;269,07;PLN
2739061;2064,57;PLN
2739618;10,16;PLN
2739619;14,26;PLN
2739620;26,12;PLN
2739811;15,48;PLN
2739814;6,17;PLN
2739815;6,06;PLN
2739816;9,45;PLN
2739937;11385,26;PLN
2739938;14687,69;PLN
2739939;17637,91;PLN
2740021;2279,43;PLN
2740786;839,47;PLN
2740900;4948,48;PLN
2740901;1920,92;PLN
2741922;786,26;PLN
2744676;39,71;PLN
2744677;47,83;PLN
2744678;83,08;PLN
2744686;315,63;PLN
2744688;376,65;PLN
2745075;49,63;PLN
2745172;179,29;PLN
2746127;4605,98;PLN
2746863;45,07;PLN
2746864;104,29;PLN
2746865;186,30;PLN
2747017;133,31;PLN
2747186;4163,19;PLN
2747840;5786,34;PLN
2748870;1121,89;PLN
2749130;3909,99;PLN
2749420;104,38;PLN
2750311;1163,71;PLN
2752111;461,35;PLN
2752979;80,34;PLN
2753009;1468,07;PLN
2753016;737,73;PLN
2753106;1110,54;PLN
2753838;346,69;PLN
2754188;232,01;PLN
2754353;115,55;PLN
2754643;697,09;PLN
2755006;83,89;PLN
2757208;1089,65;PLN
2757209;1089,65;PLN
2757793;43,67;PLN
2757797;150,86;PLN
2757810;363,21;PLN
2757811;730,53;PLN
2757812;726,44;PLN
2758267;2422,40;PLN
2758707;329,75;PLN
2758865;3760,29;PLN
2758875;1023,85;PLN
2758881;290,14;PLN
2758882;286,65;PLN
2758883;286,65;PLN
2758884;281,78;PLN
2758885;286,65;PLN
2758886;290,14;PLN
2758911;682,20;PLN
2758912;1186,82;PLN
2759083;1507,14;PLN
2759084;1154,64;PLN
2759085;1039,67;PLN
2759086;1525,97;PLN
2759087;2055,51;PLN
2759088;2039,75;PLN
2759090;897,37;PLN
2759389;281,91;PLN
2759390;106,29;PLN
2759391;213,92;PLN
2759392;91,47;PLN
2760290;494,11;PLN
2765092;80,47;PLN
2765234;316,01;PLN
2765235;424,77;PLN
2765237;694,85;PLN
2765238;583,49;PLN
2765451;494,86;PLN
2765452;728,02;PLN
2765453;724,53;PLN
2765454;857,07;PLN
2765455;864,07;PLN
2765456;1098,13;PLN
2765457;1090,88;PLN
2767979;484,85;PLN
2768396;62,18;PLN
2768397;115,03;PLN
2768772;57,96;PLN
2769227;571,76;PLN
2769228;2444,72;PLN
2769229;2445,00;PLN
2769502;2676,53;PLN
2769504;4246,51;PLN
2769603;173,69;PLN
2770050;7179,83;PLN
2770572;493,22;PLN
2770573;724,53;PLN
2770574;858,36;PLN
2770575;1098,13;PLN
2770640;90,03;PLN
2770711;4840,37;PLN
2770712;5532,34;PLN
2770720;516,77;PLN
2770761;11257,69;PLN
2772472;460,79;PLN
2772476;519,36;PLN
2772477;519,78;PLN
2772478;520,24;PLN
2772539;1511,46;PLN
2772771;629,16;PLN
2772772;196,40;PLN
2772774;962,06;PLN
2772777;1643,19;PLN
2772779;729,02;PLN
2774668;477,49;PLN
2774670;851,17;PLN
2774672;1058,75;PLN
2774673;1392,50;PLN
2774674;1702,33;PLN
2774675;2100,50;PLN
2774676;2807,71;PLN
2774677;373,67;PLN
2774678;373,67;PLN
2775215;953,27;PLN
2775216;971,79;PLN
2775217;717,36;PLN
2775296;1375,35;PLN
2775341;6287,00;PLN
2775342;3229,41;PLN
2775343;1073,87;PLN
2775634;128,37;PLN
2775749;39102,34;PLN
2775904;3766,21;PLN
2775905;2720,02;PLN
2775906;3549,73;PLN
2775910;82,26;PLN
2775923;374,83;PLN
2775946;375,07;PLN
2775951;84,27;PLN
2776288;115,43;PLN
2776310;3232,39;PLN
2776354;39276,22;PLN
2776637;119,95;PLN
2777275;26624,32;PLN
2777326;74,30;PLN
2777682;255,79;PLN
2777965;46,71;PLN
2777968;65,43;PLN
2778050;3484,74;PLN
2778255;1038,85;PLN
2778282;149,56;PLN
2778657;161,62;PLN
2779214;2011,39;PLN
2779867;2435,69;PLN
2779873;426,00;PLN
2779874;199,30;PLN
2779875;57,44;PLN
2779876;123,51;PLN
2779877;44,35;PLN
2779878;58,81;PLN
2780252;189,61;PLN
2780253;276,73;PLN
2780254;356,72;PLN
2780267;455,83;PLN
2780268;772,81;PLN
2780269;234,86;PLN
2780270;331,03;PLN
2780271;409,93;PLN
2780273;169,53;PLN
2780274;216,86;PLN
2780563;54,98;PLN
2780721;1163,52;PLN
2780754;2764,12;PLN
2781382;443,23;PLN
2781431;738,73;PLN
2782552;928,69;PLN
2782824;13667,40;PLN
2782825;19157,76;PLN
2783144;9199,55;PLN
2783260;6028,55;PLN
2783261;7190,04;PLN
2783519;947,61;PLN
2783520;398,87;PLN
2785190;9917,77;PLN
2785192;5779,87;PLN
2785194;3464,15;PLN
2785199;5767,33;PLN
2785201;2993,87;PLN
2785203;7147,24;PLN
2785205;4158,58;PLN
2785207;2537,29;PLN
2785208;1673,13;PLN
2785211;2878,51;PLN
2785946;72,44;PLN
2787938;464,45;PLN
2788186;285,55;PLN
2788776;232,30;PLN
2789653;20,13;PLN
2789686;4881,63;PLN
2790140;255,64;PLN
2790425;533,75;PLN
2791422;51,36;PLN
2791423;30,74;PLN
2791424;30,74;PLN
2791425;30,74;PLN
2791427;140,26;PLN
2791432;8009,94;PLN
2791433;5036,83;PLN
2791434;6615,40;PLN
2791435;9712,13;PLN
2791436;3775,66;PLN
2791437;6613,31;PLN
2791438;3371,29;PLN
2791439;5905,66;PLN
2791440;12630,43;PLN
2791441;10429,18;PLN
2791442;11578,82;PLN
2791443;8829,21;PLN
2791844;14,84;PLN
2792073;144,21;PLN
2792107;976,54;PLN
2792109;976,59;PLN
2793131;808,02;PLN
2796189;360,91;PLN
2796598;1546,45;PLN
2796971;4214,33;PLN
2797742;1459,44;PLN
2798131;1747,54;PLN
2798165;1033,55;PLN
2798175;575,23;PLN
2801775;440,89;PLN
2801776;1115,28;PLN
2802467;163,56;PLN
2802526;6773,78;PLN
2802998;282,37;PLN
2803026;128,47;PLN
2803053;58,40;PLN
2805090;121,15;PLN
2805192;1354,28;PLN
